"id","score","det.type","label","site","date"
"a1337",0.62661874294281,NA,"White Ibis","6thBridge",2023-04-20
"a1338",0.626561522483826,NA,"White Ibis","6thBridge",2023-04-20
"a1339",0.626420199871063,NA,"Great Egret","6thBridge",2023-04-20
"a1340",0.626377522945404,NA,"White Ibis","6thBridge",2023-04-20
"a1341",0.626373171806335,NA,"Great Egret","6thBridge",2023-04-20
"a1342",0.626364052295685,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1343",0.626311898231506,NA,"White Ibis","6thBridge",2023-04-20
"a1344",0.626276731491089,NA,"Great Egret","6thBridge",2023-04-20
"a1345",0.626199185848236,NA,"Great Egret","6thBridge",2023-04-20
"a1346",0.626142799854279,NA,"Great Egret","6thBridge",2023-04-20
"a1347",0.626043260097504,NA,"Great Egret","6thBridge",2023-04-20
"a1348",0.625976622104645,NA,"Great Egret","6thBridge",2023-04-20
"a1349",0.62587696313858,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1350",0.625854671001434,NA,"Great Egret","6thBridge",2023-04-20
"a1351",0.625501990318298,NA,"Great Egret","6thBridge",2023-04-20
"a1352",0.625372529029846,NA,"Great Egret","6thBridge",2023-04-20
"a1354",0.625314891338348,NA,"Great Egret","6thBridge",2023-04-20
"a1355",0.62508350610733,NA,"Great Egret","6thBridge",2023-04-20
"a1356",0.624904036521912,NA,"White Ibis","6thBridge",2023-04-20
"a1357",0.624867618083954,NA,"White Ibis","6thBridge",2023-04-20
"a1358",0.624860346317291,NA,"Great Egret","6thBridge",2023-04-20
"a1359",0.624697387218475,NA,"Great Egret","6thBridge",2023-04-20
"a1360",0.624408900737762,NA,"Great Egret","6thBridge",2023-04-20
"a1361",0.624388098716736,NA,"Great Egret","6thBridge",2023-04-20
"a1362",0.62410044670105,NA,"Great Egret","6thBridge",2023-04-20
"a1363",0.623697996139526,NA,"Great Egret","6thBridge",2023-04-20
"a1364",0.623217761516571,NA,"White Ibis","6thBridge",2023-04-20
"a1365",0.622837781906128,NA,"Great Egret","6thBridge",2023-04-20
"a1366",0.622790515422821,NA,"White Ibis","6thBridge",2023-04-20
"a1367",0.622750341892242,NA,"White Ibis","6thBridge",2023-04-20
"a1368",0.622726321220398,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1369",0.622688293457031,NA,"Great Egret","6thBridge",2023-04-20
"a1370",0.622512459754944,NA,"Great Egret","6thBridge",2023-04-20
"a1371",0.621859729290009,NA,"White Ibis","6thBridge",2023-04-20
"a1372",0.621828019618988,NA,"White Ibis","6thBridge",2023-04-20
"a1373",0.621732592582703,NA,"White Ibis","6thBridge",2023-04-20
"a1374",0.621660172939301,NA,"White Ibis","6thBridge",2023-04-20
"a1375",0.621404409408569,NA,"Great Egret","6thBridge",2023-04-20
"a1376",0.621402025222778,NA,"Great Egret","6thBridge",2023-04-20
"a1377",0.62138843536377,NA,"Great Egret","6thBridge",2023-04-20
"a1378",0.621041834354401,NA,"Great Egret","6thBridge",2023-04-20
"a1379",0.620738387107849,NA,"Great Egret","6thBridge",2023-04-20
"a1381",0.620609164237976,NA,"Great Egret","6thBridge",2023-04-20
"a1382",0.620400846004486,NA,"White Ibis","6thBridge",2023-04-20
"a1383",0.62036007642746,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1384",0.620077252388,NA,"White Ibis","6thBridge",2023-04-20
"a1385",0.619801461696625,NA,"Great Egret","6thBridge",2023-04-20
"a1387",0.619565546512604,NA,"White Ibis","6thBridge",2023-04-20
"a1388",0.619330763816833,NA,"White Ibis","6thBridge",2023-04-20
"a1389",0.619057655334473,NA,"Great Egret","6thBridge",2023-04-20
"a1390",0.6190425157547,NA,"Great Egret","6thBridge",2023-04-20
"a1391",0.618925333023071,NA,"Great Egret","6thBridge",2023-04-20
"a1392",0.618687748908997,NA,"White Ibis","6thBridge",2023-04-20
"a1393",0.618451595306396,NA,"Great Egret","6thBridge",2023-04-20
"a1394",0.618034303188324,NA,"Great Egret","6thBridge",2023-04-20
"a1395",0.617969334125519,NA,"Great Egret","6thBridge",2023-04-20
"a1396",0.617771744728088,NA,"Great Egret","6thBridge",2023-04-20
"a1397",0.617542266845703,NA,"Great Egret","6thBridge",2023-04-20
"a1398",0.617143034934998,NA,"Great Egret","6thBridge",2023-04-20
"a1399",0.617121160030365,NA,"White Ibis","6thBridge",2023-04-20
"a1400",0.616888165473938,NA,"White Ibis","6thBridge",2023-04-20
"a1401",0.616592168807983,NA,"Great Egret","6thBridge",2023-04-20
"a1402",0.616587460041046,NA,"White Ibis","6thBridge",2023-04-20
"a1403",0.616413295269012,NA,"Great Egret","6thBridge",2023-04-20
"a1404",0.616394460201263,NA,"Great Egret","6thBridge",2023-04-20
"a1405",0.616309225559235,NA,"Great Egret","6thBridge",2023-04-20
"a1406",0.615935087203979,NA,"Great Egret","6thBridge",2023-04-20
"a1407",0.615855097770691,NA,"Great Egret","6thBridge",2023-04-20
"a1408",0.615690231323242,NA,"Great Egret","6thBridge",2023-04-20
"a1409",0.615618109703064,NA,"White Ibis","6thBridge",2023-04-20
"a1410",0.615509569644928,NA,"Great Egret","6thBridge",2023-04-20
"a1411",0.615334033966064,NA,"Great Egret","6thBridge",2023-04-20
"a1412",0.615291953086853,NA,"Great Egret","6thBridge",2023-04-20
"a1413",0.61516797542572,NA,"Great Egret","6thBridge",2023-04-20
"a1414",0.615146338939667,NA,"White Ibis","6thBridge",2023-04-20
"a1415",0.615026772022247,NA,"Great Egret","6thBridge",2023-04-20
"a1416",0.614986002445221,NA,"White Ibis","6thBridge",2023-04-20
"a1417",0.614976644515991,NA,"Great Egret","6thBridge",2023-04-20
"a1418",0.614880561828613,NA,"Great Egret","6thBridge",2023-04-20
"a1419",0.614853799343109,NA,"Great Egret","6thBridge",2023-04-20
"a1420",0.61475545167923,NA,"White Ibis","6thBridge",2023-04-20
"a1421",0.614475667476654,NA,"Great Egret","6thBridge",2023-04-20
"a1422",0.61441433429718,NA,"Great Egret","6thBridge",2023-04-20
"a1423",0.614274144172668,NA,"Great Egret","6thBridge",2023-04-20
"a1424",0.613783121109009,NA,"White Ibis","6thBridge",2023-04-20
"a1425",0.613735795021057,NA,"Great Egret","6thBridge",2023-04-20
"a1426",0.613708972930908,NA,"Great Egret","6thBridge",2023-04-20
"a1427",0.613474726676941,NA,"White Ibis","6thBridge",2023-04-20
"a1428",0.613014042377472,NA,"Great Egret","6thBridge",2023-04-20
"a1429",0.612939953804016,NA,"Great Egret","6thBridge",2023-04-20
"a1430",0.61291629076004,NA,"Great Egret","6thBridge",2023-04-20
"a1431",0.612810671329498,NA,"Great Egret","6thBridge",2023-04-20
"a1432",0.612679660320282,NA,"Great Egret","6thBridge",2023-04-20
"a1433",0.612608075141907,NA,"Great Egret","6thBridge",2023-04-20
"a1434",0.612380743026733,NA,"Great Egret","6thBridge",2023-04-20
"a1435",0.612239122390747,NA,"Great Egret","6thBridge",2023-04-20
"a1436",0.612230062484741,NA,"Great Egret","6thBridge",2023-04-20
"a1437",0.612157762050629,NA,"Great Egret","6thBridge",2023-04-20
"a1438",0.612150490283966,NA,"Great Egret","6thBridge",2023-04-20
"a1439",0.612126290798187,NA,"Great Egret","6thBridge",2023-04-20
"a1440",0.612120807170868,NA,"White Ibis","6thBridge",2023-04-20
"a1441",0.612011909484863,NA,"Great Egret","6thBridge",2023-04-20
"a1442",0.61194521188736,NA,"White Ibis","6thBridge",2023-04-20
"a1443",0.61189216375351,NA,"Great Egret","6thBridge",2023-04-20
"a1444",0.611544787883759,NA,"Great Egret","6thBridge",2023-04-20
"a1445",0.611242234706879,NA,"White Ibis","6thBridge",2023-04-20
"a1447",0.61111456155777,NA,"White Ibis","6thBridge",2023-04-20
"a1448",0.611114025115967,NA,"Great Egret","6thBridge",2023-04-20
"a1449",0.611107051372528,NA,"Great Egret","6thBridge",2023-04-20
"a1450",0.611105799674988,NA,"Great Egret","6thBridge",2023-04-20
"a1451",0.610910773277283,NA,"White Ibis","6thBridge",2023-04-20
"a1452",0.610592126846313,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1453",0.610420525074005,NA,"White Ibis","6thBridge",2023-04-20
"a1454",0.610354125499725,NA,"Great Egret","6thBridge",2023-04-20
"a1455",0.610353887081146,NA,"Great Egret","6thBridge",2023-04-20
"a1456",0.60987263917923,NA,"White Ibis","6thBridge",2023-04-20
"a1457",0.60966283082962,NA,"Great Egret","6thBridge",2023-04-20
"a1458",0.609600007534027,NA,"Great Egret","6thBridge",2023-04-20
"a1459",0.609530031681061,NA,"Great Egret","6thBridge",2023-04-20
"a1460",0.609339356422424,NA,"Great Egret","6thBridge",2023-04-20
"a1461",0.609323084354401,NA,"White Ibis","6thBridge",2023-04-20
"a1462",0.609283089637756,NA,"Great Egret","6thBridge",2023-04-20
"a1463",0.60903012752533,NA,"Great Egret","6thBridge",2023-04-20
"a1464",0.608542263507843,NA,"Great Egret","6thBridge",2023-04-20
"a1465",0.608369946479797,NA,"Great Egret","6thBridge",2023-04-20
"a1466",0.608365833759308,NA,"White Ibis","6thBridge",2023-04-20
"a1467",0.608295261859894,NA,"White Ibis","6thBridge",2023-04-20
"a1468",0.608229994773865,NA,"White Ibis","6thBridge",2023-04-20
"a1469",0.608194231987,NA,"White Ibis","6thBridge",2023-04-20
"a1470",0.608110725879669,NA,"Great Egret","6thBridge",2023-04-20
"a1471",0.60808789730072,NA,"White Ibis","6thBridge",2023-04-20
"a1472",0.608080148696899,NA,"White Ibis","6thBridge",2023-04-20
"a1473",0.607992112636566,NA,"White Ibis","6thBridge",2023-04-20
"a1474",0.607913374900818,NA,"White Ibis","6thBridge",2023-04-20
"a1475",0.607759416103363,NA,"White Ibis","6thBridge",2023-04-20
"a1476",0.60769510269165,NA,"Great Egret","6thBridge",2023-04-20
"a1477",0.607680022716522,NA,"Great Egret","6thBridge",2023-04-20
"a1478",0.607544958591461,NA,"Great Egret","6thBridge",2023-04-20
"a1479",0.60714715719223,NA,"White Ibis","6thBridge",2023-04-20
"a1480",0.606963157653809,NA,"Great Egret","6thBridge",2023-04-20
"a1481",0.60675185918808,NA,"White Ibis","6thBridge",2023-04-20
"a1482",0.606745958328247,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1483",0.60674524307251,NA,"Great Egret","6thBridge",2023-04-20
"a1484",0.606613397598267,NA,"White Ibis","6thBridge",2023-04-20
"a1485",0.606572449207306,NA,"Great Egret","6thBridge",2023-04-20
"a1486",0.606492459774017,NA,"Great Egret","6thBridge",2023-04-20
"a1487",0.606305062770844,NA,"Great Egret","6thBridge",2023-04-20
"a1488",0.606299519538879,NA,"Great Egret","6thBridge",2023-04-20
"a1489",0.606165528297424,NA,"Great Egret","6thBridge",2023-04-20
"a1490",0.606151759624481,NA,"Great Egret","6thBridge",2023-04-20
"a1491",0.606078267097473,NA,"White Ibis","6thBridge",2023-04-20
"a1492",0.606057167053223,NA,"White Ibis","6thBridge",2023-04-20
"a1493",0.606025278568268,NA,"Great Egret","6thBridge",2023-04-20
"a1494",0.605635702610016,NA,"Great Egret","6thBridge",2023-04-20
"a1495",0.605383098125458,NA,"Great Egret","6thBridge",2023-04-20
"a1496",0.605000436306,NA,"Great Egret","6thBridge",2023-04-20
"a1497",0.604989469051361,NA,"White Ibis","6thBridge",2023-04-20
"a1499",0.604931652545929,NA,"Great Egret","6thBridge",2023-04-20
"a1500",0.604770660400391,NA,"Great Egret","6thBridge",2023-04-20
"a1501",0.604603230953217,NA,"Great Egret","6thBridge",2023-04-20
"a1502",0.604537129402161,NA,"Great Egret","6thBridge",2023-04-20
"a1503",0.604430735111237,NA,"Great Egret","6thBridge",2023-04-20
"a1504",0.604346811771393,NA,"Great Egret","6thBridge",2023-04-20
"a1505",0.604304373264313,NA,"White Ibis","6thBridge",2023-04-20
"a1506",0.604048728942871,NA,"Great Egret","6thBridge",2023-04-20
"a1507",0.603931605815887,NA,"Great Egret","6thBridge",2023-04-20
"a1508",0.603521406650543,NA,"White Ibis","6thBridge",2023-04-20
"a1509",0.603457450866699,NA,"Great Egret","6thBridge",2023-04-20
"a1511",0.603181540966034,NA,"Great Egret","6thBridge",2023-04-20
"a1512",0.603150725364685,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1513",0.603079617023468,NA,"White Ibis","6thBridge",2023-04-20
"a1514",0.602471709251404,NA,"Great Egret","6thBridge",2023-04-20
"a1515",0.602457821369171,NA,"White Ibis","6thBridge",2023-04-20
"a1516",0.602166295051575,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1517",0.602147936820984,NA,"White Ibis","6thBridge",2023-04-20
"a1518",0.602109670639038,NA,"Great Egret","6thBridge",2023-04-20
"a1519",0.602048754692078,NA,"White Ibis","6thBridge",2023-04-20
"a1520",0.601974546909332,NA,"Great Egret","6thBridge",2023-04-20
"a1521",0.601915180683136,NA,"White Ibis","6thBridge",2023-04-20
"a1522",0.601807475090027,NA,"White Ibis","6thBridge",2023-04-20
"a1523",0.601662456989288,NA,"Great Egret","6thBridge",2023-04-20
"a1524",0.601491868495941,NA,"White Ibis","6thBridge",2023-04-20
"a1525",0.600808441638947,NA,"White Ibis","6thBridge",2023-04-20
"a1526",0.599977850914001,NA,"Great Egret","6thBridge",2023-04-20
"a1527",0.599662959575653,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1528",0.599590659141541,NA,"Great Egret","6thBridge",2023-04-20
"a1529",0.599553465843201,NA,"White Ibis","6thBridge",2023-04-20
"a1530",0.599340856075287,NA,"Great Egret","6thBridge",2023-04-20
"a1531",0.599179983139038,NA,"White Ibis","6thBridge",2023-04-20
"a1532",0.599056661128998,NA,"Great Egret","6thBridge",2023-04-20
"a1533",0.598975658416748,NA,"Wood Stork","6thBridge",2023-04-20
"a1534",0.598917007446289,NA,"White Ibis","6thBridge",2023-04-20
"a1535",0.598619639873505,NA,"Great Egret","6thBridge",2023-04-20
"a1536",0.598565578460693,NA,"White Ibis","6thBridge",2023-04-20
"a1537",0.598470032215118,NA,"Great Egret","6thBridge",2023-04-20
"a1538",0.59846955537796,NA,"Wood Stork","6thBridge",2023-04-20
"a1539",0.59842175245285,NA,"White Ibis","6thBridge",2023-04-20
"a1540",0.598155498504639,NA,"White Ibis","6thBridge",2023-04-20
"a1541",0.598124027252197,NA,"Great Egret","6thBridge",2023-04-20
"a1542",0.598065078258514,NA,"Great Egret","6thBridge",2023-04-20
"a1543",0.598003506660461,NA,"Great Egret","6thBridge",2023-04-20
"a1544",0.597981035709381,NA,"Great Egret","6thBridge",2023-04-20
"a1545",0.597787797451019,NA,"White Ibis","6thBridge",2023-04-20
"a1546",0.597774803638458,NA,"Great Egret","6thBridge",2023-04-20
"a1547",0.597657978534698,NA,"White Ibis","6thBridge",2023-04-20
"a1548",0.59753429889679,NA,"White Ibis","6thBridge",2023-04-20
"a1549",0.597432076931,NA,"White Ibis","6thBridge",2023-04-20
"a1550",0.597175240516663,NA,"Great Egret","6thBridge",2023-04-20
"a1551",0.596686065196991,NA,"White Ibis","6thBridge",2023-04-20
"a1552",0.596636235713959,NA,"Great Egret","6thBridge",2023-04-20
"a1553",0.596279442310333,NA,"Great Egret","6thBridge",2023-04-20
"a1554",0.596107125282288,NA,"Wood Stork","6thBridge",2023-04-20
"a1555",0.596094846725464,NA,"Great Egret","6thBridge",2023-04-20
"a1556",0.596063613891602,NA,"White Ibis","6thBridge",2023-04-20
"a1557",0.595894634723663,NA,"Great Egret","6thBridge",2023-04-20
"a1558",0.595891654491425,NA,"White Ibis","6thBridge",2023-04-20
"a1559",0.595864772796631,NA,"White Ibis","6thBridge",2023-04-20
"a1560",0.595770478248596,NA,"Great Egret","6thBridge",2023-04-20
"a1561",0.595702588558197,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1562",0.595691382884979,NA,"Great Egret","6thBridge",2023-04-20
"a1563",0.595606029033661,NA,"Great Egret","6thBridge",2023-04-20
"a1564",0.595531702041626,NA,"White Ibis","6thBridge",2023-04-20
"a1566",0.595281541347504,NA,"White Ibis","6thBridge",2023-04-20
"a1567",0.595112919807434,NA,"Great Egret","6thBridge",2023-04-20
"a1568",0.594921350479126,NA,"White Ibis","6thBridge",2023-04-20
"a1569",0.594866037368774,NA,"Great Egret","6thBridge",2023-04-20
"a1570",0.594862759113312,NA,"Great Egret","6thBridge",2023-04-20
"a1571",0.59470796585083,NA,"White Ibis","6thBridge",2023-04-20
"a1572",0.594374120235443,NA,"Great Egret","6thBridge",2023-04-20
"a1573",0.594133496284485,NA,"Great Egret","6thBridge",2023-04-20
"a1574",0.59412407875061,NA,"Great Egret","6thBridge",2023-04-20
"a1575",0.59394097328186,NA,"Great Egret","6thBridge",2023-04-20
"a1576",0.593842744827271,NA,"Great Egret","6thBridge",2023-04-20
"a1577",0.593781113624573,NA,"White Ibis","6thBridge",2023-04-20
"a1578",0.593737304210663,NA,"White Ibis","6thBridge",2023-04-20
"a1579",0.593684613704681,NA,"White Ibis","6thBridge",2023-04-20
"a1580",0.59367710351944,NA,"Great Egret","6thBridge",2023-04-20
"a1581",0.593514502048492,NA,"White Ibis","6thBridge",2023-04-20
"a1582",0.593500792980194,NA,"Great Egret","6thBridge",2023-04-20
"a1583",0.593452930450439,NA,"White Ibis","6thBridge",2023-04-20
"a1584",0.593435108661652,NA,"White Ibis","6thBridge",2023-04-20
"a1585",0.593384504318237,NA,"Great Egret","6thBridge",2023-04-20
"a1586",0.5933558344841,NA,"Great Egret","6thBridge",2023-04-20
"a1587",0.593326926231384,NA,"White Ibis","6thBridge",2023-04-20
"a1588",0.593181848526001,NA,"Great Egret","6thBridge",2023-04-20
"a1589",0.593166589736938,NA,"White Ibis","6thBridge",2023-04-20
"a1590",0.593055427074432,NA,"White Ibis","6thBridge",2023-04-20
"a1591",0.592849135398865,NA,"White Ibis","6thBridge",2023-04-20
"a1592",0.592787563800812,NA,"White Ibis","6thBridge",2023-04-20
"a1593",0.592506587505341,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1594",0.592495858669281,NA,"Great Egret","6thBridge",2023-04-20
"a1595",0.592422783374786,NA,"White Ibis","6thBridge",2023-04-20
"a1596",0.592146098613739,NA,"White Ibis","6thBridge",2023-04-20
"a1597",0.592133641242981,NA,"White Ibis","6thBridge",2023-04-20
"a1598",0.592131316661835,NA,"Great Egret","6thBridge",2023-04-20
"a1599",0.592085599899292,NA,"White Ibis","6thBridge",2023-04-20
"a1600",0.591596603393555,NA,"Great Egret","6thBridge",2023-04-20
"a1601",0.591590166091919,NA,"Great Egret","6thBridge",2023-04-20
"a1602",0.591582775115967,NA,"Great Egret","6thBridge",2023-04-20
"a1603",0.591560482978821,NA,"White Ibis","6thBridge",2023-04-20
"a1604",0.59148508310318,NA,"White Ibis","6thBridge",2023-04-20
"a1605",0.591460704803467,NA,"Great Egret","6thBridge",2023-04-20
"a1606",0.591366648674011,NA,"White Ibis","6thBridge",2023-04-20
"a1607",0.59122771024704,NA,"Great Egret","6thBridge",2023-04-20
"a1608",0.591133832931519,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1609",0.590965032577515,NA,"Great Egret","6thBridge",2023-04-20
"a1610",0.590451776981354,NA,"White Ibis","6thBridge",2023-04-20
"a1611",0.590348541736603,NA,"Great Egret","6thBridge",2023-04-20
"a1612",0.589882016181946,NA,"White Ibis","6thBridge",2023-04-20
"a1613",0.589776456356049,NA,"White Ibis","6thBridge",2023-04-20
"a1614",0.589759051799774,NA,"Great Blue Heron","6thBridge",2023-04-20
"a1615",0.589711308479309,NA,"White Ibis","6thBridge",2023-04-20
"a1616",0.589667797088623,NA,"White Ibis","6thBridge",2023-04-20
"a1617",0.589651226997375,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1619",0.589352130889893,NA,"White Ibis","6thBridge",2023-04-20
"a1620",0.589292466640472,NA,"White Ibis","6thBridge",2023-04-20
"a1621",0.589139699935913,NA,"White Ibis","6thBridge",2023-04-20
"a1622",0.588716328144073,NA,"Great Egret","6thBridge",2023-04-20
"a1623",0.588651955127716,NA,"White Ibis","6thBridge",2023-04-20
"a1624",0.588648557662964,NA,"Great Egret","6thBridge",2023-04-20
"a1625",0.588450729846954,NA,"White Ibis","6thBridge",2023-04-20
"a1626",0.588440120220184,NA,"Great Egret","6thBridge",2023-04-20
"a1627",0.588340818881989,NA,"White Ibis","6thBridge",2023-04-20
"a1628",0.588212490081787,NA,"Great Egret","6thBridge",2023-04-20
"a1629",0.588109850883484,NA,"Great Egret","6thBridge",2023-04-20
"a1630",0.588108420372009,NA,"White Ibis","6thBridge",2023-04-20
"a1631",0.588029265403748,NA,"Great Egret","6thBridge",2023-04-20
"a1632",0.587970018386841,NA,"Great Egret","6thBridge",2023-04-20
"a1633",0.587558388710022,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a1634",0.587395548820496,NA,"Great Egret","6thBridge",2023-04-20
"a1635",0.587275326251984,NA,"White Ibis","6thBridge",2023-04-20
"a1636",0.587083458900452,NA,"Great Egret","6thBridge",2023-04-20
"a1637",0.586982429027557,NA,"Great Egret","6thBridge",2023-04-20
"a1638",0.586764872074127,NA,"Great Egret","6thBridge",2023-04-20
"a1639",0.586751341819763,NA,"Great Egret","6thBridge",2023-04-20
"a1640",0.586627602577209,NA,"White Ibis","6thBridge",2023-04-20
"a1641",0.586551547050476,NA,"Great Egret","6thBridge",2023-04-20
"a1642",0.586517453193665,NA,"Great Egret","6thBridge",2023-04-20
